sourceTaxonId	sourceTaxonName	sourceTaxonSex	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:1048831	Clytolaema rubricauda	male	RO:0002470	eats	EOL:558973	Vriesea jonghei	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	male	RO:0002470	eats	EOL:8758114	Mendoncia coccinea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	male	RO:0002470	eats	EOL:1015114	Phormium tenax	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	female	RO:0002470	eats	EOL:558973	Vriesea jonghei	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	male	RO:0002470	eats	EOL:558973	Vriesea jonghei	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	female	RO:0002470	eats	EOL:558973	Vriesea jonghei	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048807	Leucochloris albicollis		RO:0002470	eats	EOL:5648900	Nematanthus gregarius	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	female	RO:0002470	eats	EOL:5648900	Nematanthus gregarius	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	female	RO:0002470	eats	EOL:5648900	Nematanthus gregarius	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048807	Leucochloris albicollis		RO:0002470	eats	EOL:29499	Dioclea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048742	Phaethornis eurynome		RO:0002470	eats	EOL:5634801	Jacobinia carnea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	male	RO:0002470	eats	EOL:5713897	Marcgravia polyantha	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	female	RO:0002470	eats	EOL:4404	Loranthaceae	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048668	Amazilia versicolor		RO:0002470	eats	EOL:6250361	Piptocarpa notata	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048807	Leucochloris albicollis		RO:0002470	eats	EOL:229205	Nidularium innocentii	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1065092	Melanotrochilus fuscus		RO:0002470	eats	EOL:8685153	Inga	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048668	Amazilia versicolor		RO:0002470	eats	EOL:5641825	Buddleja cf. brasiliensis	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048668	Amazilia versicolor		RO:0002470	eats	EOL:355138	Tillandsia stricta	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048742	Phaethornis eurynome		RO:0002470	eats	EOL:1109052	Manettia cordifolia	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1065092	Melanotrochilus fuscus		RO:0002470	eats	EOL:6848047	Mandevilla funiformia	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048742	Phaethornis eurynome		RO:0002470	eats	EOL:6341623	Salva articulata	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048742	Phaethornis eurynome		RO:0002470	eats	EOL:5648899	Nematanthus aff. fritschii	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048742	Phaethornis eurynome		RO:0002470	eats	EOL:983173	Canistrum giganteum	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048742	Phaethornis eurynome		RO:0002470	eats	EOL:558657	Vriesea incurvata	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	female	RO:0002470	eats	EOL:5713897	Marcgravia polyantha	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	female	RO:0002470	eats	EOL:229205	Nidularium innocentii	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048807	Leucochloris albicollis		RO:0002470	eats	EOL:8685153	Inga	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048807	Leucochloris albicollis		RO:0002470	eats	EOL:6848047	Mandevilla funiformia	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1065092	Melanotrochilus fuscus		RO:0002470	eats	EOL:1109052	Manettia cordifolia	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	male	RO:0002470	eats	EOL:29499	Dioclea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	male	RO:0002470	eats	EOL:5634801	Jacobinia carnea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	female	RO:0002470	eats	EOL:4404	Loranthaceae	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	male	RO:0002470	eats	EOL:6250361	Piptocarpa notata	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	female	RO:0002470	eats	EOL:5713897	Marcgravia polyantha	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	female	RO:0002470	eats	EOL:29499	Dioclea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048797	Thalurania glaucopis	female	RO:0002470	eats	EOL:5634801	Jacobinia carnea	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048831	Clytolaema rubricauda	male	RO:0002470	eats	EOL:8685153	Inga	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:1048807	Leucochloris albicollis		RO:0002470	eats	EOL:1109052	Manettia cordifolia	GEONAMES:6322148	Boraceia, an area of very humid forest in the Sena do Mar, SE Brazil 			1983-11-09/1983-12-15		Snow, D.W. and Snow, B.K., 1986. Feeding ecology of hummingbirds in the Serra do Mar, southeastern Brazil. El hornero, 12(04), pp.286-296.
EOL:2756610	Eulaema cingulata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090482	Catasetum barbatum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756607	Eulaema bombiformis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090512	Catasetum discolor	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756613	Eulaema aff. luteola		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090559	Catasetum macrocarpum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:31440615	Eulaema mimetica		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090512	Catasetum discolor	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
	Euplusia elegans		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:597033	Mandevilla hirsuta	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756615	Eulaema mocsaryi		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:29694	Palicourea	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756614	Eulaema meriana		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090555	Catasetum longifolium	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756620	Eulaema peruviana		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090555	Catasetum longifolium	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756507	Euglossa chlorosoma		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090512	Catasetum discolor	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756499	Euglossa augaspis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090482	Catasetum barbatum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756508	Euglossa cognata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090482	Catasetum barbatum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756509	Euglossa cordata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090482	Catasetum barbatum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756548	Euglossa liopoda		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090482	Catasetum barbatum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756557	Euglossa mixta		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090482	Catasetum barbatum	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756610	Eulaema cingulata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090555	Catasetum longifolium	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756607	Eulaema bombiformis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090555	Catasetum longifolium	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:2756613	Eulaema aff. luteola		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:597033	Mandevilla hirsuta	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
EOL:31440615	Eulaema mimetica		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:597033	Mandevilla hirsuta	GEONAMES:3378981	Dawa, Guyana					Williams, N.H. and Dodson, C.H., 1972. Selective attraction of male euglossine bees to orchid floral fragrances and its importance in long distance pollen flow. Evolution, pp.84-95.
